idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist,iteration
1_4_2,MWG_rep,dynamic,3.0,3.86463,3.7031598,4.3885098,-0.52388996,0.13953,0.54214996,0.12354,0.79837996,0.20447999,3.5877807,4.1393204,0.0,0.98999995,2.0214252,1_4
1_4_2,MWG_rep,stoch,3.0,4.63239,4.46139,5.2989597,-0.66657,0.13722,0.68055,0.12843,0.72683996,0.13152,4.3421755,4.8798695,0.0,0.494,2.0214252,1_4
1_4_3,true_net,dynamic,3.5,4.37168,3.9667199,4.3885098,-0.01684,0.01474,0.02238,0.0050999997,0.01684,0.00416,4.3428335,4.4007406,1.0,1.0,0.29473105,1_4
1_4_3,true_net,stoch,3.5,5.27879,5.0570498,5.2989597,-0.020159999,0.017719999,0.02684,0.00507,0.020159999,0.0037699998,5.244196,5.3137712,1.0,1.0,0.29473105,1_4
1_4_3,obs_net,dynamic,3.5,1.09445,0.49196997,4.3885098,-3.29407,0.51438,3.3339899,0.75970995,3.29407,0.80706,0.09911355,2.0982616,0.0,0.007999999,6.75852,1_4
1_4_3,obs_net,stoch,3.5,1.34476,1.3445,5.2989597,-3.9541998,0.58827,3.99772,0.75444,3.9541998,0.73829997,0.20769858,2.4922962,0.0,0.0,6.75852,1_4
1_4_3,MWG,dynamic,3.5,3.8985,3.60939,4.3885098,-0.49001,0.14856,0.51203996,0.116679996,0.73925,0.18916999,3.6221273,4.1941395,0.0,0.96199995,1.8852998,1_4
1_4_3,MWG,stoch,3.5,4.74252,4.5548997,5.2989597,-0.55644,0.14541,0.57513,0.10854,0.60855997,0.11062,4.469459,5.0188084,0.0,0.714,1.8852998,1_4
1_4_3,MWG_rep,dynamic,3.5,3.71296,3.5792198,4.3885098,-0.67555,0.15417999,0.69291997,0.15788999,0.87095,0.21597,3.4237003,4.021747,0.0,0.97999996,2.2223523,1_4
1_4_3,MWG_rep,stoch,3.5,4.46146,4.3002,5.2989597,-0.8375,0.13675,0.84858996,0.16014,0.87483996,0.15845999,4.1993446,4.728912,0.0,0.364,2.2223523,1_4
1_4_4,true_net,dynamic,4.0,4.3716598,3.9667099,4.3885098,-0.016859999,0.01457,0.02228,0.00508,0.016859999,0.00416,4.3425975,4.4001794,1.0,1.0,0.29160103,1_4
1_4_4,true_net,stoch,4.0,5.27877,5.05709,5.2989597,-0.020189999,0.017509999,0.026719999,0.0050399997,0.020189999,0.00378,5.243806,5.3130684,1.0,1.0,0.29160103,1_4
1_4_4,obs_net,dynamic,4.0,0.77526,0.22822,4.3885098,-3.6132598,0.61455,3.66515,0.83517,3.6132598,0.89567995,-0.40813756,1.9762349,0.0,0.0019999999,7.2010403,1_4
1_4_4,obs_net,stoch,4.0,0.97664,0.97562,5.2989597,-4.32232,0.71468997,4.38101,0.82677,4.32232,0.80999,-0.40081322,2.3737612,0.0,0.0,7.2010403,1_4
1_4_4,MWG,dynamic,4.0,3.79822,3.5430999,4.3885098,-0.59029996,0.12824,0.60407,0.13765,0.77546,0.19105999,3.5658238,4.064625,0.0,0.96599996,2.3518927,1_4
1_4_4,MWG,stoch,4.0,4.5780597,4.39542,5.2989597,-0.7209,0.11748999,0.73041,0.13784,0.73811996,0.13475,4.347112,4.804153,0.0,0.592,2.3518927,1_4
1_4_4,MWG_rep,dynamic,4.0,3.82357,3.6491098,4.3885098,-0.56494,0.12832,0.57932997,0.13201,0.80224997,0.20177,3.584006,4.081489,0.0,0.978,2.0417366,1_4
1_4_4,MWG_rep,stoch,4.0,4.60774,4.42028,5.2989597,-0.69122,0.12785,0.70294,0.13266,0.74173,0.13504,4.373885,4.8751802,0.0,0.438,2.0417366,1_4
1_6_0,true_net,dynamic,2.0,4.2508397,3.71132,4.25209,-0.00125,0.01323,0.013289999,0.0031299999,0.00422,0.00108,4.224567,4.2768707,1.0,1.0,0.28627172,1_6
1_6_0,true_net,stoch,2.0,5.2594,5.0591397,5.26078,-0.0013799999,0.0163,0.01636,0.00311,0.00142,0.00024999998,5.2270355,5.291459,1.0,1.0,0.28627172,1_6
1_6_0,obs_net,dynamic,2.0,1.43852,0.68336,4.25209,-2.81357,0.27492,2.8269699,0.66484,2.8139699,0.70747,0.90907484,1.9768555,0.0,0.0019999999,6.5913825,1_6
1_6_0,obs_net,stoch,2.0,1.76911,1.7558099,5.26078,-3.49167,0.31401998,3.50576,0.66639996,3.49167,0.65418,1.165254,2.3850086,0.0,0.0,6.5913825,1_6
1_6_0,MWG,dynamic,2.0,3.73575,3.38495,4.25209,-0.51633,0.13197,0.53292996,0.12533,0.7346,0.1946,3.4676182,3.9615314,0.0,0.968,2.2626245,1_6
1_6_0,MWG,stoch,2.0,4.61799,4.43002,5.26078,-0.64278996,0.13849999,0.65753996,0.124989994,0.66223997,0.12311,4.3289614,4.85129,0.0,0.62,2.2626245,1_6
1_6_0,MWG_rep,dynamic,2.0,3.7131,3.55193,4.25209,-0.53898996,0.14976,0.55941,0.13156,0.75746995,0.1978,3.42733,4.006121,0.0,0.988,2.1580749,1_6
1_6_0,MWG_rep,stoch,2.0,4.68467,4.50219,5.26078,-0.57611996,0.108459994,0.58624,0.111439995,0.62863,0.11487,4.482775,4.9049067,0.0,0.538,2.1580749,1_6
1_6_1,true_net,dynamic,2.5,4.2507,3.71104,4.25209,-0.0013799999,0.01285,0.01292,0.0030399999,0.0043599997,0.0011199999,4.225615,4.275836,1.0,1.0,0.28666148,1_6
1_6_1,true_net,stoch,2.5,5.2592397,5.05897,5.26078,-0.00154,0.015829999,0.015899999,0.00302,0.00157,0.00027,5.228317,5.290167,1.0,1.0,0.28666148,1_6
1_6_1,obs_net,dynamic,2.5,1.4306899,0.71533,4.25209,-2.8214,0.32248,2.8397698,0.66784996,2.82173,0.70807,0.80069196,2.0617251,0.0,0.006,6.6917324,1_6
1_6_1,obs_net,stoch,2.5,1.76388,1.75456,5.26078,-3.4968998,0.37017,3.51644,0.66843,3.4968998,0.65507996,1.0413592,2.4879045,0.0,0.0,6.6917324,1_6
1_6_1,MWG,dynamic,2.5,4.2724,3.9482398,4.25209,0.02031,0.1539,0.15523,0.03651,0.61917,0.19185999,3.9686837,4.5577836,1.0,0.986,1.8604529,1_6
1_6_1,MWG,stoch,2.5,5.3478,5.1616096,5.26078,0.087019995,0.1604,0.18248999,0.03469,0.3505,0.070429996,5.0483475,5.6564507,1.0,0.912,1.8604529,1_6
1_6_1,MWG_rep,dynamic,2.5,3.63388,3.4642398,4.25209,-0.61820996,0.15325,0.63692,0.14978999,0.86724997,0.22687,3.3475688,3.9395149,0.0,0.992,2.2683737,1_6
1_6_1,MWG_rep,stoch,2.5,4.58842,4.4246597,5.26078,-0.67236996,0.13132,0.68507,0.13022,0.73257,0.134,4.334711,4.8481317,0.0,0.478,2.2683737,1_6
1_6_2,true_net,dynamic,3.0,4.25037,3.7107298,4.25209,-0.00172,0.0131,0.01321,0.00311,0.0044899997,0.00118,4.2247987,4.2766933,1.0,1.0,0.2883014,1_6
1_6_2,true_net,stoch,3.0,5.25883,5.05864,5.26078,-0.00196,0.01613,0.01625,0.00309,0.0019699999,0.00035,5.227282,5.2912493,1.0,1.0,0.2883014,1_6
1_6_2,obs_net,dynamic,3.0,1.1398699,0.47491,4.25209,-3.1122198,0.42154,3.14064,0.73860997,3.1122198,0.79196995,0.3060125,1.9829214,0.0,0.0039999997,7.184009,1_6
1_6_2,obs_net,stoch,3.0,1.43389,1.4312899,5.26078,-3.82689,0.48832,3.85792,0.73333997,3.82689,0.7197,0.4644438,2.4121196,0.0,0.0,7.184009,1_6
1_6_2,MWG,dynamic,3.0,4.26502,3.90655,4.25209,0.012929999,0.1407,0.14129,0.03323,0.58632,0.18313,3.9649851,4.501531,1.0,0.986,1.8970205,1_6
1_6_2,MWG,stoch,3.0,5.33749,5.14822,5.26078,0.07671,0.16675,0.18355,0.03489,0.35283998,0.07045,4.9892983,5.6164527,1.0,0.912,1.8970205,1_6
1_6_2,MWG_rep,dynamic,3.0,3.8802998,3.65758,4.25209,-0.37179,0.12942,0.39367,0.09258,0.6555,0.17792,3.6239243,4.1255817,0.0,0.992,2.067252,1_6
1_6_2,MWG_rep,stoch,3.0,4.86474,4.68786,5.26078,-0.39604,0.1251,0.41533,0.078949995,0.49067,0.09016,4.611272,5.098333,0.0,0.68799996,2.067252,1_6
1_6_3,true_net,dynamic,3.5,4.2507997,3.7112198,4.25209,-0.0012899999,0.01297,0.01304,0.0030699999,0.00432,0.00111,4.2254105,4.2766714,1.0,1.0,0.28502914,1_6
1_6_3,true_net,stoch,3.5,5.25935,5.05906,5.26078,-0.00143,0.01598,0.01604,0.00305,0.00147,0.00024999998,5.228036,5.2911987,1.0,1.0,0.28502914,1_6
1_6_3,obs_net,dynamic,3.5,0.91435,0.29476,4.25209,-3.33774,0.50824,3.37621,0.79401,3.33774,0.85779,-0.066627316,1.902634,0.0,0.0019999999,7.5719895,1_6
1_6_3,obs_net,stoch,3.5,1.17259,1.17275,5.26078,-4.0882,0.59617,4.1314297,0.78533,4.08819,0.77089,0.021336036,2.3321917,0.0,0.0,7.5719895,1_6
1_6_3,MWG,dynamic,3.5,4.04672,3.7105298,4.25209,-0.20537,0.15091999,0.25485998,0.05994,0.61969,0.17793,3.7480235,4.300704,1.0,0.97999996,1.7079589,1_6
1_6_3,MWG,stoch,3.5,5.02601,4.8479,5.26078,-0.23477,0.17786999,0.29454,0.05599,0.37686998,0.070149995,4.679912,5.2932453,1.0,0.876,1.7079589,1_6
1_6_3,MWG_rep,dynamic,3.5,3.92764,3.7047899,4.25209,-0.32445,0.17151,0.36699,0.08631,0.67469996,0.18547,3.6218865,4.272102,1.0,0.99399996,1.9679062,1_6
1_6_3,MWG_rep,stoch,3.5,4.87576,4.71028,5.26078,-0.38502,0.17785,0.42411,0.08062,0.50497997,0.092889994,4.58151,5.2401533,0.0,0.71999997,1.9679062,1_6
1_6_4,true_net,dynamic,4.0,4.25096,3.71132,4.25209,-0.00113,0.012689999,0.012739999,0.003,0.00435,0.0011,4.226005,4.275764,1.0,1.0,0.28390655,1_6
1_6_4,true_net,stoch,4.0,5.2595596,5.05922,5.26078,-0.0012299999,0.01563,0.01568,0.0029799999,0.0012899999,0.00021999999,5.228813,5.290163,1.0,1.0,0.28390655,1_6
1_6_4,obs_net,dynamic,4.0,0.28718,-0.29891,4.25209,-3.9649098,0.62387997,4.0137,0.94394,3.9649098,1.04157,-0.95027775,1.5162948,0.0,0.0019999999,8.566638,1_6
1_6_4,obs_net,stoch,4.0,0.4215,0.42828998,5.26078,-4.8392797,0.74701,4.8966,0.93077,4.8392797,0.91809,-1.0613241,1.890077,0.0,0.0,8.566638,1_6
1_6_4,MWG,dynamic,4.0,4.27853,3.9477198,4.25209,0.02644,0.18841,0.19026,0.044749998,0.58304,0.17731999,3.9504983,4.6346173,1.0,0.99399996,2.0130527,1_6
1_6_4,MWG,stoch,4.0,5.3632197,5.15438,5.26078,0.10243,0.21406999,0.23731999,0.04511,0.35575,0.071509995,5.009829,5.783594,1.0,0.91599995,2.0130527,1_6
1_6_4,MWG_rep,dynamic,4.0,3.8948798,3.6812599,4.25209,-0.35720998,0.13627,0.38232,0.08991,0.67231,0.1855,3.6343524,4.161086,0.0,0.996,2.093961,1_6
1_6_4,MWG_rep,stoch,4.0,4.84483,4.66421,5.26078,-0.41595,0.12218,0.43353,0.08241,0.51059,0.093609996,4.6100154,5.089242,0.0,0.622,2.093961,1_6
1_7_0,true_net,dynamic,2.0,4.63154,4.32054,4.62293,0.00861,0.0142,0.01661,0.0035899999,0.00906,0.00236,4.6036477,4.659245,1.0,1.0,0.25824085,1_7
1_7_0,true_net,stoch,2.0,5.29534,5.07903,5.28549,0.00985,0.016239999,0.018989999,0.0035899999,0.00985,0.00182,5.263445,5.327007,1.0,1.0,0.25824085,1_7
1_7_0,obs_net,dynamic,2.0,1.1082,0.29226,4.62293,-3.51473,0.30655998,3.52808,0.76317,3.51473,0.81762,0.5113143,1.7156886,0.0,0.0,7.1899543,1_7
1_7_0,obs_net,stoch,2.0,1.26357,1.26027,5.28549,-4.0219197,0.33742,4.03605,0.76361,4.0219197,0.75412,0.60670775,1.9316014,0.0,0.0,7.1899543,1_7
1_7_0,MWG,dynamic,2.0,3.85688,3.58674,4.62293,-0.76605,0.14341,0.77936,0.16859,0.88666,0.19694999,3.5488172,4.0964093,0.0,0.894,2.8804996,1_7
1_7_0,MWG,stoch,2.0,4.37049,4.17125,5.28549,-0.91499996,0.14073,0.92576,0.17514999,0.91612,0.17277,4.075535,4.599098,0.0,0.41,2.8804996,1_7
1_7_0,MWG_rep,dynamic,2.0,4.04452,3.9270399,4.62293,-0.57840997,0.13666,0.59433997,0.12855999,0.7906,0.18112,3.779711,4.310473,0.0,0.98399997,2.1565192,1_7
1_7_0,MWG_rep,stoch,2.0,4.57016,4.3831897,5.28549,-0.71533,0.10527,0.72303,0.13679999,0.74157,0.13548,4.361838,4.77202,0.0,0.426,2.1565192,1_7
1_7_1,true_net,dynamic,2.5,4.63185,4.32083,4.62293,0.00892,0.014099999,0.01668,0.00361,0.00931,0.00241,4.604008,4.659325,1.0,1.0,0.25630233,1_7
1_7_1,true_net,stoch,2.5,5.29569,5.0794597,5.28549,0.010199999,0.01612,0.01908,0.00361,0.010199999,0.00189,5.263853,5.3271055,1.0,1.0,0.25630233,1_7
1_7_1,obs_net,dynamic,2.5,0.7928,0.04405,4.62293,-3.8301399,0.39872998,3.8508298,0.83299,3.8301399,0.89817995,0.024170833,1.5854906,0.0,0.0,7.719848,1_7
1_7_1,obs_net,stoch,2.5,0.91778,0.91731,5.28549,-4.36771,0.43699,4.3895097,0.83048,4.36771,0.82146996,0.07453435,1.7856128,0.0,0.0,7.719848,1_7
1_7_1,MWG,dynamic,2.5,4.74965,4.51093,4.62293,0.12671,0.19668,0.23397,0.05061,0.65075,0.17504999,4.4323997,5.1573124,1.0,0.978,1.7269466,1_7
1_7_1,MWG,stoch,2.5,5.37845,5.16605,5.28549,0.09297,0.20917,0.2289,0.043309998,0.32977998,0.0659,5.040331,5.810674,1.0,0.94,1.7269466,1_7
1_7_1,MWG_rep,dynamic,2.5,4.09167,3.9433198,4.62293,-0.53126997,0.13562,0.54829997,0.118609995,0.78941,0.18418999,3.8167796,4.3524933,0.0,0.986,2.1287906,1_7
1_7_1,MWG_rep,stoch,2.5,4.60277,4.41357,5.28549,-0.68272,0.11344,0.69207996,0.13093999,0.70651996,0.12962,4.3682404,4.818257,0.0,0.482,2.1287906,1_7
1_7_2,true_net,dynamic,3.0,4.63185,4.32061,4.62293,0.008909999,0.014099999,0.01668,0.00361,0.00926,0.0023999999,4.6043043,4.6594777,1.0,1.0,0.25565216,1_7
1_7_2,true_net,stoch,3.0,5.29568,5.07939,5.28549,0.01019,0.01612,0.01907,0.00361,0.01019,0.00189,5.2641945,5.327275,1.0,1.0,0.25565216,1_7
1_7_2,obs_net,dynamic,3.0,0.60314,-0.076579995,4.62293,-4.0197897,0.50317,4.05116,0.87632,4.0197897,0.94721997,-0.38456136,1.5909469,0.0,0.0,8.060843,1_7
1_7_2,obs_net,stoch,3.0,0.70340997,0.6985,5.28549,-4.58208,0.55869,4.6160197,0.87333995,4.58208,0.86327,-0.39245397,1.7995776,0.0,0.0,8.060843,1_7
1_7_2,MWG,dynamic,3.0,4.18196,3.9173598,4.62293,-0.44097,0.15431,0.46719,0.101059996,0.71335,0.16882999,3.8803585,4.4749928,0.0,0.954,2.030443,1_7
1_7_2,MWG,stoch,3.0,4.73309,4.52499,5.28549,-0.5524,0.1681,0.57741,0.109239995,0.5843,0.10831,4.429187,5.047681,0.0,0.76,2.030443,1_7
1_7_2,MWG_rep,dynamic,3.0,4.39428,4.24622,4.62293,-0.22865999,0.13804999,0.2671,0.057779998,0.70188,0.17356999,4.120633,4.657366,1.0,0.98399997,1.7814602,1_7
1_7_2,MWG_rep,stoch,3.0,5.01573,4.83097,5.28549,-0.26975998,0.12085,0.29558998,0.055919997,0.43275,0.08046,4.7798796,5.248974,0.0,0.766,1.7814602,1_7
1_7_3,true_net,dynamic,3.5,4.63134,4.32029,4.62293,0.0084,0.01402,0.016339999,0.0035299999,0.008909999,0.00232,4.603468,4.659004,1.0,1.0,0.25554678,1_7
1_7_3,true_net,stoch,3.5,5.2950997,5.07883,5.28549,0.00961,0.01603,0.01869,0.00354,0.00961,0.0017799999,5.263234,5.3267417,1.0,1.0,0.25554678,1_7
1_7_3,obs_net,dynamic,3.5,-0.01162,-0.61968,4.62293,-4.63455,0.61994,4.67583,1.0114399,4.63455,1.10692,-1.2348872,1.2127501,0.0,0.0,8.977331,1_7
1_7_3,obs_net,stoch,3.5,0.01826,0.022839999,5.28549,-5.26723,0.68994,5.31222,1.00506,5.26723,0.99692,-1.3428882,1.381481,0.0,0.0,8.977331,1_7
1_7_3,MWG,dynamic,3.5,4.34161,4.12881,4.62293,-0.28132,0.13666,0.31276,0.06765,0.68935996,0.16658999,4.0793405,4.609405,0.0,0.978,1.7295547,1_7
1_7_3,MWG,stoch,3.5,4.92616,4.72984,5.28549,-0.35933,0.13431999,0.38360998,0.072579995,0.44483,0.081879996,4.6524777,5.182783,0.0,0.83599997,1.7295547,1_7
1_7_3,MWG_rep,dynamic,3.5,4.06114,3.9312198,4.62293,-0.5618,0.15998,0.58413,0.12636,0.80224997,0.18388,3.7722337,4.3800216,0.0,0.98399997,2.2803924,1_7
1_7_3,MWG_rep,stoch,3.5,4.60016,4.4045897,5.28549,-0.68533,0.15878999,0.70348996,0.1331,0.71974,0.13161999,4.3180866,4.919287,0.0,0.516,2.2803924,1_7
1_7_4,true_net,dynamic,4.0,4.63152,4.32025,4.62293,0.00858,0.01413,0.01653,0.00358,0.009,0.00234,4.603861,4.6591115,1.0,1.0,0.25465044,1_7
1_7_4,true_net,stoch,4.0,5.29531,5.07907,5.28549,0.009819999,0.01615,0.0189,0.00358,0.009819999,0.0018099999,5.2636857,5.326863,1.0,1.0,0.25465044,1_7
1_7_4,obs_net,dynamic,4.0,-1.14177,-1.7180599,4.62293,-5.76471,0.73431,5.81129,1.2570599,5.76471,1.3985,-2.6159043,0.2901846,0.0,0.0,10.629859,1_7
1_7_4,obs_net,stoch,4.0,-1.26142,-1.24904,5.28549,-6.54691,0.82458997,6.59864,1.24844,6.54691,1.24656,-2.9160092,0.34664068,0.0,0.0,10.629859,1_7
1_7_4,MWG,dynamic,4.0,4.34617,4.14572,4.62293,-0.27677,0.14684999,0.31331998,0.06777,0.65279,0.15842,4.05286,4.628791,1.0,0.992,1.9959847,1_7
1_7_4,MWG,stoch,4.0,4.90644,4.70141,5.28549,-0.37905,0.14424999,0.40557,0.07673,0.46008998,0.08494,4.613005,5.167587,0.0,0.816,1.9959847,1_7
1_7_4,MWG_rep,dynamic,4.0,4.1451,4.01814,4.62293,-0.47783998,0.16622,0.50592,0.10944,0.77002996,0.17866999,3.8212528,4.457089,0.0,0.98999995,2.1180594,1_7
1_7_4,MWG_rep,stoch,4.0,4.66192,4.4713597,5.28549,-0.62356997,0.14881,0.64107996,0.12129,0.65424997,0.12032,4.38454,4.932539,0.0,0.542,2.1180594,1_7
1_8_0,true_net,dynamic,2.0,2.92559,2.4270098,2.91625,0.00933,0.01083,0.0143,0.0049,0.00933,0.0034999999,2.9040563,2.9467964,1.0,1.0,0.2940315,1_8
1_8_0,true_net,stoch,2.0,4.77246,4.6237197,4.75724,0.01521,0.01766,0.02331,0.0049,0.01521,0.00318,4.7373405,4.8070335,1.0,1.0,0.2940315,1_8
1_8_0,obs_net,dynamic,2.0,0.92684996,0.29211998,2.91625,-1.9893999,0.15765,1.9956299,0.68430996,1.9893999,0.76129997,0.6207714,1.2381017,0.0,0.0,5.9640155,1_8
1_8_0,obs_net,stoch,2.0,1.4772999,1.46998,4.75724,-3.27995,0.23098,3.28807,0.69117,3.27995,0.68051,1.0270482,1.9318845,0.0,0.0,5.9640155,1_8
1_8_0,MWG,dynamic,2.0,2.59532,2.2533998,2.91625,-0.32093,0.088149995,0.33282,0.11412,0.55965996,0.22433,2.421868,2.759175,0.0,0.96199995,1.7849116,1_8
1_8_0,MWG,stoch,2.0,4.2743397,4.11413,4.75724,-0.4829,0.16019,0.50878,0.10695,0.52796,0.107159995,4.0011716,4.5611286,0.0,0.73399997,1.7849116,1_8
1_8_0,MWG_rep,dynamic,2.0,2.52596,2.2870998,2.91625,-0.39029,0.10057,0.40304,0.1382,0.58971,0.23017,2.3406475,2.7287323,0.0,0.98999995,2.0157804,1_8
1_8_0,MWG_rep,stoch,2.0,4.15718,4.01291,4.75724,-0.60006,0.10922,0.60991997,0.12821,0.62918997,0.12669,3.957316,4.374408,0.0,0.51199996,2.0157804,1_8
1_8_1,true_net,dynamic,2.5,2.9256098,2.42698,2.91625,0.00936,0.01065,0.01418,0.0048599998,0.00936,0.00351,2.9048302,2.9465604,1.0,1.0,0.29598558,1_8
1_8_1,true_net,stoch,2.5,4.7725,4.62378,4.75724,0.01526,0.01736,0.023109999,0.0048599998,0.01526,0.0031899998,4.7386293,4.806644,1.0,1.0,0.29598558,1_8
1_8_1,obs_net,dynamic,2.5,0.81498,0.19613999,2.91625,-2.10127,0.19443,2.11025,0.72362,2.10127,0.8106,0.43283632,1.1941243,0.0,0.0,6.2375584,1_8
1_8_1,obs_net,stoch,2.5,1.31363,1.31345,4.75724,-3.44361,0.28272,3.4552,0.7263,3.44361,0.71585,0.7581261,1.8648114,0.0,0.0,6.2375584,1_8
1_8_1,MWG,dynamic,2.5,2.44647,2.09606,2.91625,-0.46978,0.07474,0.47568998,0.16312,0.61968,0.2365,2.307222,2.6007888,0.0,0.956,2.1532953,1_8
1_8_1,MWG,stoch,2.5,4.0641,3.90184,4.75724,-0.69315,0.09459,0.69957,0.14705,0.7087,0.14453,3.8878803,4.250431,0.0,0.55799997,2.1532953,1_8
1_8_1,MWG_rep,dynamic,2.5,2.43324,2.2396898,2.91625,-0.48301,0.12191,0.49815997,0.17082,0.66104,0.25267,2.175496,2.6460865,0.0,0.98999995,2.0851655,1_8
1_8_1,MWG_rep,stoch,2.5,4.0629,3.9061499,4.75724,-0.69434,0.13482,0.70730996,0.14868,0.72621,0.14675,3.791382,4.3094287,0.0,0.436,2.0851655,1_8
1_8_2,true_net,dynamic,3.0,2.9254,2.4268,2.91625,0.009149999,0.01074,0.01411,0.00484,0.009149999,0.0034299998,2.904577,2.9463751,1.0,1.0,0.2930151,1_8
1_8_2,true_net,stoch,3.0,4.77215,4.62342,4.75724,0.014909999,0.017509999,0.023,0.00483,0.014909999,0.00311,4.738213,4.806343,1.0,1.0,0.2930151,1_8
1_8_2,obs_net,dynamic,3.0,0.79564,0.20301999,2.91625,-2.12061,0.24293,2.13448,0.73192,2.12061,0.81825,0.33320653,1.2714794,0.0,0.0,6.350506,1_8
1_8_2,obs_net,stoch,3.0,1.2852,1.28317,4.75724,-3.47204,0.35356,3.48999,0.73362,3.47204,0.722,0.611936,1.9783609,0.0,0.0,6.350506,1_8
1_8_2,MWG,dynamic,3.0,2.64486,2.3053,2.91625,-0.27139,0.08255,0.28366,0.09727,0.52897,0.21581,2.4877188,2.8102415,0.0,0.978,1.7344027,1_8
1_8_2,MWG,stoch,3.0,4.36374,4.19756,4.75724,-0.3935,0.10133,0.40634,0.08542,0.47517,0.09687,4.159982,4.5404296,0.0,0.764,1.7344027,1_8
1_8_2,MWG_rep,dynamic,3.0,2.38446,2.18789,2.91625,-0.53178996,0.102239996,0.54153,0.1857,0.6752,0.2529,2.1846137,2.5801778,0.0,0.992,2.2855008,1_8
1_8_2,MWG_rep,stoch,3.0,3.94463,3.80492,4.75724,-0.81262,0.10087,0.81885,0.17212999,0.83607,0.16959,3.7500029,4.1444116,0.0,0.292,2.2855008,1_8
1_8_3,true_net,dynamic,3.5,2.92522,2.42658,2.91625,0.008959999,0.010629999,0.013909999,0.00477,0.008959999,0.00336,2.9041214,2.9460518,1.0,1.0,0.29312304,1_8
1_8_3,true_net,stoch,3.5,4.77185,4.62321,4.75724,0.01461,0.01733,0.022669999,0.00476,0.01461,0.00305,4.7374763,4.805807,1.0,1.0,0.29312304,1_8
1_8_3,obs_net,dynamic,3.5,0.55828,-0.021669999,2.91625,-2.35797,0.29422998,2.37626,0.81483,2.35797,0.92500997,-0.027568297,1.1327837,0.0,0.0,6.7910624,1_8
1_8_3,obs_net,stoch,3.5,0.93807995,0.93957996,4.75724,-3.81916,0.43315,3.8436499,0.80796,3.81916,0.79715997,0.07454054,1.7860872,0.0,0.0,6.7910624,1_8
1_8_3,MWG,dynamic,3.5,2.56649,2.25361,2.91625,-0.34976998,0.12153,0.37028,0.12697,0.58377,0.23391,2.3610063,2.8526108,0.0,0.982,1.9440135,1_8
1_8_3,MWG,stoch,3.5,4.1726,4.00845,4.75724,-0.58465,0.16821,0.60836,0.12787999,0.61836,0.12514,3.933698,4.6318517,0.0,0.696,1.9440135,1_8
1_8_3,MWG_rep,dynamic,3.5,2.63798,2.38956,2.91625,-0.27827,0.093849994,0.29367,0.1007,0.54135996,0.21958,2.4511094,2.8217766,0.0,0.996,1.9477539,1_8
1_8_3,MWG_rep,stoch,3.5,4.29092,4.1366897,4.75724,-0.46631998,0.09573,0.47605,0.10007,0.54056996,0.10921,4.104818,4.480344,0.0,0.638,1.9477539,1_8
1_8_4,true_net,dynamic,4.0,2.9255998,2.4270198,2.91625,0.00935,0.01053,0.014079999,0.00483,0.00935,0.00351,2.9051373,2.9464257,1.0,1.0,0.2958165,1_8
1_8_4,true_net,stoch,4.0,4.77248,4.6237497,4.75724,0.01523,0.017169999,0.02296,0.00483,0.01523,0.00318,4.7391315,4.8064427,1.0,1.0,0.2958165,1_8
1_8_4,obs_net,dynamic,4.0,0.27612,-0.29178,2.91625,-2.64013,0.35040998,2.66328,0.91326,2.64013,1.0526199,-0.40719485,0.9710867,0.0,0.0,7.3112717,1_8
1_8_4,obs_net,stoch,4.0,0.5148,0.51738,4.75724,-4.2424397,0.52264,4.27451,0.89853,4.2424397,0.88888997,-0.50226104,1.5510077,0.0,0.0,7.3112717,1_8
1_8_4,MWG,dynamic,4.0,2.66478,2.36001,2.91625,-0.25147,0.11817,0.27785,0.09528,0.52911997,0.21973999,2.4183452,2.8797143,0.0,0.988,1.8976523,1_8
1_8_4,MWG,stoch,4.0,4.32383,4.15871,4.75724,-0.43341,0.15963,0.46186998,0.09709,0.49583998,0.100449994,3.9703841,4.6008596,0.0,0.754,1.8976523,1_8
1_8_4,MWG_rep,dynamic,4.0,2.58603,2.36465,2.91625,-0.33021998,0.10177,0.34555,0.118489996,0.57016,0.22480999,2.3879783,2.7856026,0.0,0.996,1.8939636,1_8
1_8_4,MWG_rep,stoch,4.0,4.21935,4.07479,4.75724,-0.53788996,0.11073,0.54916996,0.115439996,0.58436996,0.11761,4.0010204,4.430362,0.0,0.56,1.8939636,1_8
10_0_0,true_net,dynamic,2.0,4.1724,3.7151399,4.17598,-0.00358,0.01459,0.01502,0.0036,0.00416,0.00074,4.1435895,4.2016582,1.0,1.0,0.28437725,10_0
10_0_0,true_net,stoch,2.0,5.02315,4.80113,5.02744,-0.00429,0.01757,0.01809,0.0036,0.00429,0.00087999995,4.9884443,5.058375,1.0,1.0,0.28437725,10_0
10_0_0,obs_net,dynamic,2.0,0.96112996,0.20837,4.17598,-3.21485,0.25166,3.22468,0.7722,3.21485,0.83413,0.4726752,1.4550617,0.0,0.0,6.813428,10_0
10_0_0,obs_net,stoch,2.0,1.14673,1.1451299,5.02744,-3.8806999,0.27431,3.89039,0.77383,3.8806999,0.76549,0.6148255,1.685685,0.0,0.0,6.813428,10_0
