idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE_rel,MAPE,covering,mean_ind_cover,w_dist
205_0_3,MWG_no_z,dynamic,3.5,3.64723,3.5160599,4.10188,-0.45464998,0.21423,0.1041505,0.160706,True,0.99799997,1.1503328
205_0_3,MWG_no_z,gate,3.5,11.93736,11.635449,13.37457,-1.43721,0.66081,0.10052949575,0.09374400000000001,True,0.928,1.1503328
205_0_3,MWG_rep,dynamic,3.5,3.54981,3.4350998,4.10188,-0.55206996,0.21457,0.08664,0.11547,True,0.99799997,1.1306512
205_0_3,MWG_rep,gate,3.5,11.839669,11.57436,13.37457,-1.53491,0.64552,0.0747,0.064415,True,0.90199995,1.1306512
205_0_3,MWG_misspec,dynamic,3.5,3.7857099,3.6601899,4.10188,-0.31618,0.25954,0.09174239448,0.21915,True,0.99799997,999.0
205_0_3,MWG_misspec,gate,3.5,12.49241,12.2062,13.37457,-0.88215995,0.782,0.08108879632,0.10035899100000001,True,0.964,999.0
205_0_3,two_stage_refined,dynamic,3.5,3.71189,3.12002,4.10188,-0.38999,0.20093,0.10695,0.25342998,True,0.292,1.1610565
205_0_3,two_stage_refined,gate,3.5,12.09231,11.585179,13.37457,-1.28227,0.64677995,0.107379995,0.12631999,True,0.44399998,1.1610565
205_0_3,two_stage_no_refine,dynamic,3.5,1.7384399,0.88812995,4.10188,-2.36345,0.20048,0.57826,0.62145996,False,0.006,3.6508632
205_0_3,two_stage_no_refine,gate,3.5,5.8294797,5.7146797,13.37457,-7.5450997,0.66621,0.56632996,0.55544996,False,0.0,3.6508632
205_0_3,two_stage_rep_refined,dynamic,3.5,3.51856,2.9616199,4.10188,-0.58333,0.17911999,0.14875999,0.2471,False,0.234,1.1900107
205_0_3,two_stage_rep_refined,gate,3.5,11.79646,11.36176,13.37457,-1.57811,0.59902996,0.12621,0.13428,False,0.38599998,1.1900107
205_0_3,cont_relax,dynamic,3.5,2.88987,2.77082,4.10188,-1.21201,0.17302999,0.29847,0.31059,False,0.992,999.0
205_0_3,cont_relax,gate,3.5,9.68729,9.687449,13.37457,-3.68728,0.2829,0.2765,0.25632998,False,0.68399996,999.0
205_0_4,true_net,dynamic,4.0,4.33516,3.99486,4.10188,0.23327999,0.14365,0.06679,0.059299998,True,1.0,0.3299977
205_0_4,true_net,gate,4.0,14.131479,13.58786,13.37457,0.75690997,0.46423,0.06639,0.05636,True,1.0,0.3299977
205_0_4,obs_net,dynamic,4.0,1.7005,1.2456499,4.10188,-2.4013898,0.87345,0.62296,0.62507,False,0.264,4.7432003
205_0_4,obs_net,gate,4.0,5.5566,5.55799,13.37457,-7.81798,2.7205899,0.61891997,0.5722,False,0.124,4.7432003
205_0_4,MWG,dynamic,4.0,3.28266,3.1529698,4.10188,-0.81922,0.22617999,0.12431399399999998,0.133,True,0.99399996,1.6639435
205_0_4,MWG,gate,4.0,10.924339,10.74453,13.37457,-2.45023,0.70408,0.114365994,0.09233,True,0.798,1.6639435
205_0_4,MWG_no_z,dynamic,4.0,4.01614,3.87001,4.10188,-0.08574,0.20444,0.0459425,0.16121699999999997,True,0.99799997,0.9052932
205_0_4,MWG_no_z,gate,4.0,13.5361595,13.2215395,13.37457,0.16159,0.63715,0.0417774983,0.0759149972,True,0.964,0.9052932
205_0_4,MWG_rep,dynamic,4.0,3.52608,3.3971698,4.10188,-0.5758,0.21145,0.089723994,0.110479995,True,1.0,1.1378388
205_0_4,MWG_rep,gate,4.0,11.7661,11.513,13.37457,-1.60847,0.65632,0.077934,0.066649995,True,0.914,1.1378388
205_0_4,MWG_misspec,dynamic,4.0,3.3776898,3.26597,4.10188,-0.7242,0.21831,0.1696479908,0.226683,True,1.0,999.0
205_0_4,MWG_misspec,gate,4.0,11.178559,10.98032,13.37457,-2.19602,0.66692996,0.157872,0.150012,True,0.84999996,999.0
205_0_4,two_stage_refined,dynamic,4.0,3.40548,2.8655598,4.10188,-0.6964,0.18092999,0.17541,0.2667,False,0.22999999,1.6503217
205_0_4,two_stage_refined,gate,4.0,11.29891,10.92418,13.37457,-2.07567,0.59635997,0.16147,0.16692999,False,0.288,1.6503217
205_0_4,two_stage_no_refine,dynamic,4.0,2.13731,1.36738,4.10188,-1.9645699,0.19499,0.4813,0.51012,False,0.031999998,2.9757836
205_0_4,two_stage_no_refine,gate,4.0,7.19234,7.01825,13.37457,-6.18223,0.65415996,0.46482,0.45323998,False,0.0019999999,2.9757836
205_0_4,two_stage_rep_refined,dynamic,4.0,3.46748,2.91118,4.10188,-0.6344,0.19400999,0.16172999,0.23189,True,0.288,1.2195781
205_0_4,two_stage_rep_refined,gate,4.0,11.582649,11.15722,13.37457,-1.79192,0.6455,0.14241,0.14455,False,0.354,1.2195781
205_0_4,cont_relax,dynamic,4.0,1.93153,1.80759,4.10188,-2.1703498,0.17082,0.53075,0.56204,False,0.95,999.0
205_0_4,cont_relax,gate,4.0,6.49159,6.49266,13.37457,-6.88299,0.27838,0.51505,0.50077,False,0.053999998,999.0
167_0_0,true_net,dynamic,2.0,4.22259,3.9084299,4.0103397,0.21225,0.14873,0.06463,0.057979997,True,1.0,0.40128958
167_0_0,true_net,gate,2.0,14.07724,13.50214,13.36564,0.71159,0.49813,0.06499,0.05274,True,1.0,0.40128958
167_0_0,obs_net,dynamic,2.0,1.74842,1.03535,4.0103397,-2.26192,0.42306,0.57379997,0.59743,False,0.049999997,4.485306
167_0_0,obs_net,gate,2.0,5.4994698,5.45012,13.36564,-7.86617,1.26813,0.59613997,0.57605,False,0.0019999999,4.485306
167_0_0,MWG,dynamic,2.0,3.4916399,3.37336,4.0103397,-0.51869,0.22470999,0.08456999999999999,0.118714995,True,0.99799997,1.3361953
167_0_0,MWG,gate,2.0,11.58469,11.31734,13.36564,-1.78095,0.69211,0.085776,0.071499995,True,0.87399995,1.3361953
167_0_0,MWG_no_z,dynamic,2.0,1.3382399,1.2328299,4.0103397,-2.6720998,0.14175,0.567153966,0.5079969999999999,True,0.89599997,5.0286446
167_0_0,MWG_no_z,gate,2.0,4.3838,4.37624,13.36564,-8.98184,0.36501998,0.5716760000000001,0.465128972,True,0.0,5.0286446
167_0_0,MWG_rep,dynamic,2.0,2.67696,2.60227,4.0103397,-1.33338,0.7782,0.23098198799999997,0.16957,True,0.992,4.060852
167_0_0,MWG_rep,gate,2.0,8.434629,8.4160795,13.36564,-4.93102,2.38534,0.245898,0.17489499,True,0.796,4.060852
167_0_0,MWG_misspec,dynamic,2.0,3.8215399,3.7138798,4.0103397,-0.18879,0.24733,0.07138279632,0.218223,True,1.0,999.0
167_0_0,MWG_misspec,gate,2.0,12.67503,12.36436,13.36564,-0.69062,0.78657997,0.0720544,0.096174,True,0.96999997,999.0
167_0_0,two_stage_refined,dynamic,2.0,3.4637098,2.84321,4.0103397,-0.54662997,0.19849999,0.14501,0.24411999,True,0.288,1.4012547
167_0_0,two_stage_refined,gate,2.0,11.43575,11.010759,13.36564,-1.9298899,0.6576,0.15254,0.15319,True,0.35,1.4012547
167_0_0,two_stage_no_refine,dynamic,2.0,2.01908,1.25685,4.0103397,-1.9912599,0.23984,0.50012,0.52414,False,0.048,3.4224548
167_0_0,two_stage_no_refine,gate,2.0,6.6984797,6.54303,13.36564,-6.66716,0.80577,0.50246,0.48957,False,0.0,3.4224548
167_0_0,two_stage_rep_refined,dynamic,2.0,2.6903698,2.24292,4.0103397,-1.31997,0.78673,0.38316998,0.33587998,True,0.638,4.0535927
167_0_0,two_stage_rep_refined,gate,2.0,8.47693,8.45535,13.36564,-4.88871,2.4278,0.40839,0.34653,True,0.552,4.0535927
167_0_0,cont_relax,dynamic,2.0,5.3224597,5.24109,4.0103397,1.31213,0.17355,0.33003998,0.50275,False,1.0,999.0
167_0_0,cont_relax,gate,2.0,17.26712,17.25522,13.36564,3.90148,0.28007,0.29264998,0.33649,False,0.466,999.0
167_0_1,true_net,dynamic,2.5,4.22376,3.90976,4.0103397,0.21341999,0.14841999,0.06482,0.058319997,True,1.0,0.40248057
167_0_1,true_net,gate,2.5,14.08118,13.50533,13.36564,0.71553,0.49710998,0.065189995,0.05303,True,1.0,0.40248057
167_0_1,obs_net,dynamic,2.5,1.58891,0.93864,4.0103397,-2.4214299,0.50128,0.6166,0.64318997,False,0.048,4.7148886
167_0_1,obs_net,gate,2.5,5.0125,5.00204,13.36564,-8.353149,1.49532,0.63491,0.61335,False,0.0,4.7148886
167_0_1,MWG,dynamic,2.5,3.38355,3.27966,4.0103397,-0.62679,0.21798,0.099281994,0.12384,True,1.0,1.146486
167_0_1,MWG,gate,2.5,11.115399,10.83788,13.36564,-2.2502499,0.67592996,0.105474,0.0845,True,0.83599997,1.146486
167_0_1,MWG_no_z,dynamic,2.5,3.47665,3.36829,4.0103397,-0.53369,0.21375999,0.1218559915,0.17611298599999997,True,0.99799997,1.1361579
167_0_1,MWG_no_z,gate,2.5,11.509979,11.203199,13.36564,-1.85566,0.65514,0.12515400000000002,0.10616199999999999,True,0.87,1.1361579
167_0_1,MWG_rep,dynamic,2.5,4.0749397,3.9405398,4.0103397,0.0646,0.21856,0.034097999999999996,0.12664999,True,1.0,0.64195263
167_0_1,MWG_rep,gate,2.5,13.33538,12.98883,13.36564,-0.030269999,0.71186,0.031986,0.047775,True,0.972,0.64195263
167_0_1,MWG_misspec,dynamic,2.5,3.5337498,3.41064,4.0103397,-0.47658,0.21903999,0.1203268,0.217466991,True,1.0,999.0
167_0_1,MWG_misspec,gate,2.5,11.554219,11.27395,13.36564,-1.81142,0.67607,0.13308720000000002,0.132075,True,0.89599997,999.0
167_0_1,two_stage_refined,dynamic,2.5,3.42463,2.89481,4.0103397,-0.58571,0.18346,0.15304999,0.25688,True,0.28599998,1.1017451
167_0_1,two_stage_refined,gate,2.5,11.287439,10.83383,13.36564,-2.0782099,0.60639,0.16196999,0.16267,False,0.31,1.1017451
167_0_1,two_stage_no_refine,dynamic,2.5,5.59871,5.47952,4.0103397,1.58838,1.8835499,0.61438,0.5862,True,0.99399996,3.9865217
167_0_1,two_stage_no_refine,gate,2.5,18.07561,18.047499,13.36564,4.70996,6.06569,0.57458,0.40355998,True,1.0,3.9865217
167_0_1,two_stage_rep_refined,dynamic,2.5,4.1354,3.64513,4.0103397,0.12505999,0.18511,0.05571,0.27251,True,0.26999998,0.6258871
167_0_1,two_stage_rep_refined,gate,2.5,13.52763,13.048249,13.36564,0.16199,0.60568,0.04691,0.10663,True,0.51199996,0.6258871
167_0_1,cont_relax,dynamic,2.5,3.8985999,3.8147,4.0103397,-0.111729994,0.17099999,0.05094,0.23885,True,1.0,999.0
167_0_1,cont_relax,gate,2.5,12.72921,12.72516,13.36564,-0.63644,0.27212998,0.05179,0.11604,False,0.89599997,999.0
167_0_2,true_net,dynamic,3.0,4.22331,3.9090798,4.0103397,0.21297999,0.14702,0.06453,0.05816,True,1.0,0.39971948
167_0_2,true_net,gate,3.0,14.079659,13.50375,13.36564,0.71401995,0.49243,0.06489,0.05292,True,1.0,0.39971948
167_0_2,obs_net,dynamic,3.0,1.30379,0.71037,4.0103397,-2.70655,0.59455,0.69097996,0.72954,False,0.036,4.998368
167_0_2,obs_net,gate,3.0,4.16758,4.17939,13.36564,-9.19806,1.78167,0.70098,0.67842996,False,0.0,4.998368
167_0_2,MWG,dynamic,3.0,3.3957,3.29405,4.0103397,-0.61464,0.23004,0.09818999399999999,0.130165,True,1.0,1.365852
167_0_2,MWG,gate,3.0,11.03498,10.76845,13.36564,-2.3306699,0.68694997,0.109074,0.08714,True,0.838,1.365852
167_0_2,MWG_no_z,dynamic,3.0,3.5021,3.39284,4.0103397,-0.50824,0.24179,0.11928899999999999,0.169785,True,0.996,1.3262525
167_0_2,MWG_no_z,gate,3.0,11.497499,11.227329,13.36564,-1.86814,0.75961995,0.1282565,0.105518,True,0.9,1.3262525
167_0_2,MWG_rep,dynamic,3.0,3.4499,3.3599,4.0103397,-0.56043,0.20907,0.08949,0.120859995,True,1.0,1.0645674
167_0_2,MWG_rep,gate,3.0,11.7945795,11.50196,13.36564,-1.57107,0.67156,0.076698,0.065435,True,0.90999997,1.0645674
167_0_2,MWG_misspec,dynamic,3.0,3.6831598,3.58427,4.0103397,-0.32716998,0.22207,0.090712,0.2124,True,1.0,999.0
167_0_2,MWG_misspec,gate,3.0,12.117829,11.804589,13.36564,-1.24781,0.69223,0.0982191954,0.106218,True,0.946,999.0
167_0_2,two_stage_refined,dynamic,3.0,3.4107099,2.8706698,4.0103397,-0.59963,0.19822,0.15748,0.26848,False,0.274,1.390649
167_0_2,two_stage_refined,gate,3.0,11.03867,10.58787,13.36564,-2.3269799,0.6394,0.18055,0.1758,False,0.278,1.390649
167_0_2,two_stage_no_refine,dynamic,3.0,1.50461,0.6831,4.0103397,-2.50573,0.20978999,0.627,0.676,False,0.0019999999,4.0134406
167_0_2,two_stage_no_refine,gate,3.0,4.95178,4.86334,13.36564,-8.413859,0.69848996,0.63168,0.62163,False,0.0,4.0134406
167_0_2,two_stage_rep_refined,dynamic,3.0,3.4772,2.9721498,4.0103397,-0.53313,0.17859,0.14019999,0.253,True,0.258,1.0027325
167_0_2,two_stage_rep_refined,gate,3.0,11.945399,11.46937,13.36564,-1.4202499,0.6232,0.11604,0.12836,True,0.398,1.0027325
167_0_2,cont_relax,dynamic,3.0,3.6905298,3.6039698,4.0103397,-0.3198,0.17638999,0.09107,0.23271999,True,1.0,999.0
167_0_2,cont_relax,gate,3.0,12.00612,12.004359,13.36564,-1.35953,0.28478998,0.10393,0.12483,False,0.87799996,999.0
167_0_3,true_net,dynamic,3.5,4.2255797,3.91196,4.0103397,0.21525,0.14825,0.06517,0.05881,True,1.0,0.40367606
167_0_3,true_net,gate,3.5,14.08729,13.511399,13.36564,0.72165,0.49653,0.06554,0.053489998,True,1.0,0.40367606
167_0_3,obs_net,dynamic,3.5,1.07068,0.55044997,4.0103397,-2.9396598,0.70514,0.75381,0.80162996,False,0.025999999,5.232265
167_0_3,obs_net,gate,3.5,3.4733799,3.48473,13.36564,-9.89227,2.13658,0.75719,0.73196995,False,0.0,5.232265
167_0_3,MWG,dynamic,3.5,4.11746,4.0124397,4.0103397,0.10712,0.23987,0.039306,0.12648499,True,1.0,0.82244146
167_0_3,MWG,gate,3.5,13.47547,13.158219,13.36564,0.10982,0.73688,0.033443999999999995,0.05043,True,0.988,0.82244146
167_0_3,MWG_no_z,dynamic,3.5,3.89991,3.7723398,4.0103397,-0.110429995,0.2244,0.053006,0.158563993,True,1.0,0.92275137
167_0_3,MWG_no_z,gate,3.5,12.573879,12.30246,13.36564,-0.79177,0.68206,0.06646149999999999,0.0762789958,True,0.954,0.92275137
167_0_3,MWG_rep,dynamic,3.5,3.8342998,3.7029698,4.0103397,-0.17604,0.20865999,0.040842,0.108495,True,1.0,0.7739526
167_0_3,MWG_rep,gate,3.5,12.36248,12.070359,13.36564,-1.00316,0.61632997,0.052853997,0.0554099975,True,0.942,0.7739526
167_0_3,MWG_misspec,dynamic,3.5,4.0570498,3.94359,4.0103397,0.04671,0.24862999,0.0580336,0.235178982,True,1.0,999.0
167_0_3,MWG_misspec,gate,3.5,13.07576,12.761709,13.36564,-0.28989,0.75791997,0.055853198160000006,0.09927,True,0.98399997,999.0
167_0_3,two_stage_refined,dynamic,3.5,4.10208,3.6505299,4.0103397,0.09174,0.21234,0.05768,0.26105,True,0.318,0.8433337
167_0_3,two_stage_refined,gate,3.5,13.42927,13.000279,13.36564,0.06362,0.69547,0.052249998,0.106079996,True,0.55399996,0.8433337
167_0_3,two_stage_no_refine,dynamic,3.5,1.6383799,0.83382,4.0103397,-2.37196,0.2295,0.59422,0.63501,False,0.01,3.9023383
167_0_3,two_stage_no_refine,gate,3.5,5.31977,5.22844,13.36564,-8.045879,0.73875,0.60451,0.59335,False,0.0,3.9023383
167_0_3,two_stage_rep_refined,dynamic,3.5,3.95049,3.40758,4.0103397,-0.059839997,0.18904999,0.04945,0.22849,True,0.348,0.7126664
167_0_3,two_stage_rep_refined,gate,3.5,12.62589,12.17836,13.36564,-0.73974997,0.60047996,0.07129,0.11102,True,0.48,0.7126664
167_0_3,cont_relax,dynamic,3.5,4.26847,4.1794,4.0103397,0.25814,0.1785,0.07826,0.28424,True,1.0,999.0
167_0_3,cont_relax,gate,3.5,13.85887,13.85885,13.36564,0.49322,0.28682,0.042689998,0.14439,True,0.922,999.0
167_0_4,true_net,dynamic,4.0,4.22367,3.9103298,4.0103397,0.21333,0.15062,0.06512,0.05828,True,1.0,0.40229723
167_0_4,true_net,gate,4.0,14.08087,13.50441,13.36564,0.71523,0.50446,0.06548,0.053009998,True,1.0,0.40229723
167_0_4,obs_net,dynamic,4.0,1.38756,0.97643995,4.0103397,-2.6227798,0.8734,0.68930995,0.70342,False,0.188,5.053668
167_0_4,obs_net,gate,4.0,4.4526997,4.47291,13.36564,-8.91294,2.68619,0.69648,0.65632,False,0.024,5.053668
167_0_4,MWG,dynamic,4.0,3.30725,3.2100098,4.0103397,-0.70308995,0.20694,0.10965,0.11994,True,1.0,1.476424
167_0_4,MWG,gate,4.0,11.097509,10.8124895,13.36564,-2.2681298,0.64811,0.105894,0.084725,True,0.838,1.476424
167_0_4,MWG_no_z,dynamic,4.0,3.6015198,3.46012,4.0103397,-0.40882,0.23521,0.0999685,0.15695399999999998,True,0.996,1.3269414
167_0_4,MWG_no_z,gate,4.0,11.66337,11.3764,13.36564,-1.7022799,0.70895,0.1172745,0.09744699999999999,True,0.928,1.3269414
167_0_4,MWG_rep,dynamic,4.0,3.35282,3.24368,4.0103397,-0.65752,0.22216,0.103836,0.120404995,True,0.99799997,1.3529305
167_0_4,MWG_rep,gate,4.0,11.156839,10.91873,13.36564,-2.2087998,0.70587,0.104094,0.083985,True,0.86399996,1.3529305
167_0_4,MWG_misspec,dynamic,4.0,3.39932,3.313,4.0103397,-0.61101997,0.24498999,0.15101799999999999,0.20791799100000002,True,0.99799997,999.0
167_0_4,MWG_misspec,gate,4.0,11.334559,11.03706,13.36564,-2.03108,0.77548,0.1496472,0.141957,True,0.89599997,999.0
167_0_4,two_stage_refined,dynamic,4.0,3.35163,2.77818,4.0103397,-0.6587,0.18121,0.17035,0.24218999,True,0.27199998,1.438423
167_0_4,two_stage_refined,gate,4.0,11.167009,10.69932,13.36564,-2.1986399,0.60775,0.17067,0.16738999,False,0.276,1.438423
167_0_4,two_stage_no_refine,dynamic,4.0,1.72188,0.92555,4.0103397,-2.28845,0.23491,0.57364,0.61109,False,0.012,3.7638648
167_0_4,two_stage_no_refine,gate,4.0,5.6867,5.57556,13.36564,-7.67894,0.78547,0.57752997,0.56602997,False,0.0,3.7638648
167_0_4,two_stage_rep_refined,dynamic,4.0,3.26734,2.6773598,4.0103397,-0.74298996,0.19533,0.19156,0.25522998,False,0.25599998,1.4618362
167_0_4,two_stage_rep_refined,gate,4.0,10.903,10.5084095,13.36564,-2.46264,0.65674,0.19069,0.18379,True,0.24399999,1.4618362
167_0_4,cont_relax,dynamic,4.0,3.6136398,3.5191598,4.0103397,-0.3967,0.17636,0.10825,0.23192999,False,1.0,999.0
167_0_4,cont_relax,gate,4.0,11.770189,11.769939,13.36564,-1.5954599,0.28513998,0.121259995,0.1325,False,0.87399995,999.0
173_0_0,true_net,dynamic,2.0,3.8632698,3.4293098,3.93694,-0.07367,0.13971,0.04012,0.01487,True,1.0,0.2853134
173_0_0,true_net,gate,2.0,11.74481,11.36379,11.97195,-0.22713,0.42231998,0.04005,0.01931,True,1.0,0.2853134
173_0_0,obs_net,dynamic,2.0,1.98973,1.24119,3.93694,-1.94721,0.35366,0.50268996,0.5232,False,0.063999996,4.1253533
173_0_0,obs_net,gate,2.0,5.8907,5.81801,11.97195,-6.0812397,1.0000399,0.51478,0.49521998,False,0.012,4.1253533
173_0_0,MWG,dynamic,2.0,3.92043,3.80317,3.93694,-0.01651,0.23131,0.035339999999999996,0.107779995,True,0.99799997,1.2802695
173_0_0,MWG,gate,2.0,12.2176695,12.02672,11.97195,0.24573,0.67824996,0.0361559988,0.052915,True,0.97999996,1.2802695
173_0_0,MWG_no_z,dynamic,2.0,3.3501399,3.21696,3.93694,-0.5868,0.21118,0.1346485,0.159732993,True,0.99799997,1.2115752
173_0_0,MWG_no_z,gate,2.0,10.15639,9.9353895,11.97195,-1.81556,0.59626,0.13567700000000002,0.10842299999999999,True,0.914,1.2115752
173_0_0,MWG_rep,dynamic,2.0,3.4503598,3.33815,3.93694,-0.48657998,0.19026,0.07962599999999999,0.108695,True,1.0,0.95443577
173_0_0,MWG_rep,gate,2.0,10.58326,10.32103,11.97195,-1.38868,0.52537,0.074411997,0.062725,True,0.946,0.95443577
173_0_0,MWG_misspec,dynamic,2.0,3.22281,3.10008,3.93694,-0.71413,0.18367,0.172316,0.223785,True,1.0,999.0
173_0_0,MWG_misspec,gate,2.0,10.08902,9.8192,11.97195,-1.8829299,0.52005,0.1501164,0.146241,True,0.868,999.0
173_0_0,two_stage_refined,dynamic,2.0,3.86548,3.30473,3.93694,-0.07146,0.20637,0.055469997,0.22,True,0.35,1.3249677
173_0_0,two_stage_refined,gate,2.0,12.043389,11.749189,11.97195,0.071449995,0.64357,0.054089997,0.106529996,True,0.566,1.3249677
173_0_0,two_stage_no_refine,dynamic,2.0,1.56905,0.76224,3.93694,-2.36789,0.17485,0.60309,0.65369,False,0.0039999997,3.6267338
173_0_0,two_stage_no_refine,gate,2.0,4.80471,4.70188,11.97195,-7.1672397,0.52437997,0.60027,0.59156,False,0.0,3.6267338
173_0_0,two_stage_rep_refined,dynamic,2.0,3.3964899,2.86147,3.93694,-0.54046,0.16298999,0.14339,0.22692,False,0.252,1.0214736
173_0_0,two_stage_rep_refined,gate,2.0,10.4168,10.06369,11.97195,-1.5551499,0.49778,0.13639,0.13821,True,0.32,1.0214736
173_0_0,cont_relax,dynamic,2.0,-0.00055,-0.109019995,3.93694,-3.93749,0.15168999,1.00088,1.13225,False,0.514,999.0
173_0_0,cont_relax,gate,2.0,-0.124079995,-0.12293,11.97195,-12.09602,0.2359,1.0105599,1.01099,False,0.0,999.0
173_0_1,true_net,dynamic,2.5,3.86146,3.4275,3.93694,-0.07548,0.14164,0.040769998,0.015369999,True,1.0,0.28648853
173_0_1,true_net,gate,2.5,11.73936,11.35814,11.97195,-0.23258999,0.42813,0.0407,0.01976,True,1.0,0.28648853
173_0_1,obs_net,dynamic,2.5,2.0904999,1.4296199,3.93694,-1.84645,0.42532,0.48128998,0.48793998,False,0.12799999,4.1555514
173_0_1,obs_net,gate,2.5,6.18178,6.12916,11.97195,-5.7901597,1.20434,0.494,0.46998,False,0.03,4.1555514
173_0_1,MWG,dynamic,2.5,3.1143599,3.0002499,3.93694,-0.82258,0.15991999,0.127709994,0.131405,True,0.996,0.9872715
173_0_1,MWG,gate,2.5,9.69079,9.40726,11.97195,-2.2811599,0.4597,0.11662199999999999,0.095265,True,0.79999995,0.9872715
173_0_1,MWG_no_z,dynamic,2.5,3.3936598,3.2684,3.93694,-0.54328,0.18946,0.1242275,0.168888993,True,1.0,0.93566364
173_0_1,MWG_no_z,gate,2.5,10.4171,10.10442,11.97195,-1.55485,0.53854996,0.116824,0.10303299299999999,False,0.912,0.93566364
173_0_1,MWG_rep,dynamic,2.5,3.68521,3.5597298,3.93694,-0.25173,0.20937,0.049901999999999995,0.102199995,True,0.99799997,0.69809765
173_0_1,MWG_rep,gate,2.5,11.17976,10.883229,11.97195,-0.79218,0.56246,0.048689997,0.051889997,True,0.974,0.69809765
173_0_1,MWG_misspec,dynamic,2.5,3.02839,2.95171,3.93694,-0.90854996,0.20482999,0.21764440000000002,0.24071399999999998,False,0.996,999.0
173_0_1,MWG_misspec,gate,2.5,9.38513,9.16962,11.97195,-2.58682,0.57938,0.2037155908,0.190917,True,0.798,999.0
173_0_1,two_stage_refined,dynamic,2.5,3.14197,2.56355,3.93694,-0.79497,0.13705,0.2049,0.27008,True,0.184,0.9451923
173_0_1,two_stage_refined,gate,2.5,9.80464,9.413199,11.97195,-2.16731,0.42839,0.18452999,0.18379,True,0.17199999,0.9451923
173_0_1,two_stage_no_refine,dynamic,2.5,1.4822999,0.65762,3.93694,-2.45464,0.15404,0.62472,0.67778,False,0.0,3.6781933
173_0_1,two_stage_no_refine,gate,2.5,4.60843,4.49894,11.97195,-7.3635197,0.47978,0.61636996,0.60853,False,0.0,3.6781933
173_0_1,two_stage_rep_refined,dynamic,2.5,3.7731,3.2482798,3.93694,-0.16384,0.17161,0.06027,0.21426,True,0.338,0.63389283
173_0_1,two_stage_rep_refined,gate,2.5,11.382609,10.955259,11.97195,-0.58934,0.51333,0.06528,0.1042,True,0.46199998,0.63389283
173_0_1,cont_relax,dynamic,2.5,5.66186,5.5936,3.93694,1.7249099,0.16122,0.44004998,0.60763997,False,1.0,999.0
173_0_1,cont_relax,gate,2.5,17.38498,17.37536,11.97195,5.4130397,0.24967,0.45262,0.48944998,False,0.118,999.0
173_0_2,true_net,dynamic,3.0,3.86263,3.4280798,3.93694,-0.07431,0.14073,0.04042,0.01511,True,1.0,0.28484347
173_0_2,true_net,gate,3.0,11.742929,11.36195,11.97195,-0.22902,0.42532998,0.040349998,0.01946,True,1.0,0.28484347
173_0_2,obs_net,dynamic,3.0,1.91218,1.33197,3.93694,-2.02476,0.53009,0.53163,0.53959,False,0.132,4.35265
173_0_2,obs_net,gate,3.0,5.72595,5.6918197,11.97195,-6.246,1.5275999,0.53709996,0.50881,False,0.03,4.35265
173_0_2,MWG,dynamic,3.0,3.36515,3.28731,3.93694,-0.57179,0.20002,0.092322,0.11903,True,1.0,1.1204066
173_0_2,MWG,gate,3.0,10.450769,10.2331,11.97195,-1.5211799,0.59308,0.081828,0.07092,True,0.918,1.1204066
173_0_2,MWG_no_z,dynamic,3.0,3.3318,3.21276,3.93694,-0.60515,0.18482,0.1366119915,0.15967699999999999,True,0.996,0.9157838
173_0_2,MWG_no_z,gate,3.0,10.6253195,10.37898,11.97195,-1.34662,0.55614,0.103445,0.090923,True,0.91999996,0.9157838
173_0_2,MWG_rep,dynamic,3.0,3.64445,3.5468998,3.93694,-0.29249,0.16711,0.05134199999999999,0.11363,True,1.0,0.725382
173_0_2,MWG_rep,gate,3.0,11.00498,10.7226,11.97195,-0.96696997,0.46361998,0.053742,0.056289997,True,0.94799995,0.725382
173_0_2,MWG_misspec,dynamic,3.0,2.7042198,2.6053,3.93694,-1.23272,0.15947999,0.2904716,0.302984982,True,0.99399996,999.0
173_0_2,MWG_misspec,gate,3.0,8.463799,8.286119,11.97195,-3.5081499,0.44968998,0.2717956,0.259235982,True,0.562,999.0
173_0_2,two_stage_refined,dynamic,3.0,3.3371198,2.89309,3.93694,-0.59981996,0.17073,0.15841,0.24924,True,0.258,1.1525207
173_0_2,two_stage_refined,gate,3.0,10.34406,10.03362,11.97195,-1.62788,0.52887,0.14297,0.15051,False,0.324,1.1525207
173_0_2,two_stage_no_refine,dynamic,3.0,1.6931399,0.88141996,3.93694,-2.2438,0.20725,0.57236,0.61639,False,0.0039999997,3.5912154
173_0_2,two_stage_no_refine,gate,3.0,5.20721,5.11551,11.97195,-6.76474,0.62966996,0.56749,0.55706,False,0.0,3.5912154
173_0_2,two_stage_rep_refined,dynamic,3.0,3.62158,3.21677,3.93694,-0.31535998,0.14989999,0.08869,0.23786,True,0.23799999,0.7422583
173_0_2,two_stage_rep_refined,gate,3.0,10.95268,10.56567,11.97195,-1.01927,0.44959,0.093049996,0.11961,True,0.39,0.7422583
173_0_2,cont_relax,dynamic,3.0,1.21385,1.1202899,3.93694,-2.72309,0.15620999,0.69281,0.75662,False,0.90199995,999.0
173_0_2,cont_relax,gate,3.0,3.7774398,3.77785,11.97195,-8.1945,0.24631,0.68478,0.67596996,False,0.0,999.0
